event_id,timestamp,citizen_id,location_id,event_type,flagged,severity,duration_seconds
EVT-202606-001104,2026-06-12T05:52:17,PR-01510,LOC-004,Biometric,N,0,4
EVT-202606-001105,2026-06-13T15:43:22,PR-02923,LOC-017,CCTV-FR,N,0,116
EVT-202606-001106,2026-06-18T19:56:31,PR-00448,LOC-021,CCTV-FR,N,0,151
EVT-202606-001107,2026-06-24T08:06:40,PR-00699,LOC-015,CCTV-FR,N,0,5
EVT-202606-001108,2026-06-22T22:47:01,PR-01772,LOC-013,Smartcard,N,0,7
EVT-202606-001109,2026-06-06T05:21:58,PR-02129,LOC-022,CCTV-FR,N,0,4
EVT-202606-001110,2026-06-11T06:17:58,PR-02626,LOC-004,Biometric,N,0,7
EVT-202606-001111,2026-06-28T01:08:47,PR-02809,LOC-023,ANPR,N,0,5
EVT-202606-001112,2026-06-08T20:03:42,PR-01563,LOC-006,Smartcard,N,0,5
EVT-202606-001113,2026-06-03T14:38:28,PR-02729,LOC-002,ANPR,N,0,3
EVT-202606-001114,2026-06-29T17:31:38,PR-02788,LOC-004,Biometric,N,0,1
EVT-202606-001115,2026-06-17T21:27:51,PR-00624,LOC-025,CCTV-FR,N,0,26
EVT-202606-001116,2026-06-16T00:33:47,PR-02288,LOC-023,ANPR,N,0,7
EVT-202606-001117,2026-06-28T13:19:15,PR-00958,LOC-012,ANPR,N,0,2
EVT-202606-001118,2026-06-21T12:01:34,PR-01139,LOC-018,Geolocation,N,0,165
EVT-202606-001119,2026-06-14T07:59:52,PR-02998,LOC-020,Utilities,N,0,5
EVT-202606-001120,2026-06-15T22:08:33,PR-00744,LOC-002,ANPR,Y,1,8
EVT-202606-001121,2026-06-13T03:57:32,PR-00356,LOC-025,CCTV-FR,N,0,146
EVT-202606-001122,2026-06-02T20:30:20,PR-02126,LOC-022,CCTV-FR,N,0,114
EVT-202606-001123,2026-06-10T01:16:23,PR-00759,LOC-010,Biometric,N,0,2
EVT-202606-001124,2026-06-27T20:57:45,PR-02675,LOC-016,CCTV-FR,N,0,17
EVT-202606-001125,2026-06-16T04:02:25,PR-01835,LOC-030,Biometric,N,0,5
EVT-202606-001126,2026-06-25T07:26:57,PR-01256,LOC-014,CCTV-FR,N,0,53
EVT-202606-001127,2026-06-17T22:38:48,PR-01256,LOC-007,CCTV-FR,N,0,80
EVT-202606-001128,2026-06-28T22:50:39,PR-00725,LOC-008,ANPR,Y,2,1
EVT-202606-001129,2026-06-16T14:54:16,PR-00696,LOC-022,CCTV-FR,N,0,99
EVT-202606-001130,2026-06-27T18:25:00,PR-00407,LOC-016,CCTV-FR,N,0,161
EVT-202606-001131,2026-06-27T02:07:50,PR-02449,LOC-002,ANPR,N,0,8
EVT-202606-001132,2026-06-07T07:07:23,PR-00150,LOC-022,CCTV-FR,N,0,72
EVT-202606-001133,2026-06-09T03:03:23,PR-00239,LOC-018,Geolocation,Y,2,127
EVT-202606-001134,2026-06-09T10:17:55,PR-02065,LOC-008,ANPR,N,0,1
EVT-202606-001135,2026-06-04T20:40:25,PR-01235,LOC-023,ANPR,N,0,3
EVT-202606-001136,2026-06-06T05:11:46,PR-02850,LOC-026,Smartcard,N,0,1
EVT-202606-001137,2026-06-22T19:43:54,PR-02066,LOC-010,Biometric,N,0,6
EVT-202606-001138,2026-06-27T04:12:22,PR-01541,LOC-018,Geolocation,N,0,89
EVT-202606-001139,2026-06-17T10:10:39,PR-02764,LOC-028,ANPR,N,0,2
EVT-202606-001140,2026-06-16T17:44:03,PR-00464,LOC-011,Smartcard,N,0,2
EVT-202606-001141,2026-06-18T09:10:36,PR-00091,LOC-006,Smartcard,N,0,1
EVT-202606-001142,2026-06-29T05:43:35,PR-01891,LOC-008,ANPR,N,0,8
EVT-202606-001143,2026-06-19T17:29:46,PR-01088,LOC-010,Biometric,N,0,1
EVT-202606-001144,2026-06-06T00:34:07,PR-00129,LOC-014,CCTV-FR,N,0,141
EVT-202606-001145,2026-06-02T19:28:01,PR-00491,LOC-029,Biometric,N,0,7
EVT-202606-001146,2026-06-08T01:53:02,PR-02427,LOC-026,Smartcard,Y,3,4
EVT-202606-001147,2026-06-11T03:36:02,PR-02121,LOC-021,CCTV-FR,N,0,26
EVT-202606-001148,2026-06-10T09:16:34,PR-00143,LOC-024,ANPR,N,0,3
EVT-202606-001149,2026-06-06T09:38:25,PR-02801,LOC-001,ANPR,N,0,4
EVT-202606-001150,2026-06-01T22:15:35,PR-00204,LOC-024,ANPR,N,0,5
EVT-202606-001151,2026-06-13T14:33:40,PR-02665,LOC-015,CCTV-FR,N,0,13
EVT-202606-001152,2026-06-06T08:43:57,PR-01994,LOC-014,CCTV-FR,N,0,177
EVT-202606-001153,2026-06-26T19:49:21,PR-00966,LOC-009,ANPR,N,0,3
EVT-202606-001154,2026-06-09T00:23:22,PR-02352,LOC-028,ANPR,N,0,5
EVT-202606-001155,2026-06-30T15:03:18,PR-02608,LOC-026,Smartcard,N,0,8
EVT-202606-001156,2026-06-11T17:53:05,PR-02195,LOC-011,Smartcard,N,0,2
EVT-202606-001157,2026-06-08T01:28:21,PR-01601,LOC-018,Geolocation,N,0,154
EVT-202606-001158,2026-06-28T04:11:47,PR-00590,LOC-024,ANPR,N,0,1
EVT-202606-001159,2026-06-26T12:01:39,PR-01587,LOC-023,ANPR,N,0,4
EVT-202606-001160,2026-06-25T21:57:13,PR-02811,LOC-007,CCTV-FR,N,0,48
EVT-202606-001161,2026-06-03T12:15:11,PR-00164,LOC-009,ANPR,Y,3,1
EVT-202606-001162,2026-06-17T23:28:50,PR-02375,LOC-006,Smartcard,N,0,1
EVT-202606-001163,2026-06-11T03:56:46,PR-02599,LOC-004,Biometric,N,0,4
EVT-202606-001164,2026-06-27T15:59:48,PR-01634,LOC-013,Smartcard,N,0,3
EVT-202606-001165,2026-06-30T20:09:27,PR-00789,LOC-027,Biometric,N,0,1
EVT-202606-001166,2026-06-07T22:06:26,PR-02342,LOC-024,ANPR,N,0,8
EVT-202606-001167,2026-06-26T14:46:24,PR-02991,LOC-014,CCTV-FR,Y,2,128
EVT-202606-001168,2026-06-11T18:57:32,PR-02688,LOC-029,Biometric,N,0,1
EVT-202606-001169,2026-06-01T19:53:49,PR-01856,LOC-003,CCTV-FR,N,0,9
EVT-202606-001170,2026-06-06T19:05:20,PR-01108,LOC-030,Biometric,N,0,6
EVT-202606-001171,2026-06-26T13:25:30,PR-01503,LOC-030,Biometric,N,0,5
EVT-202606-001172,2026-06-28T18:49:33,PR-02875,LOC-009,ANPR,N,0,5
EVT-202606-001173,2026-06-11T11:22:48,PR-01995,LOC-004,Biometric,N,0,8
EVT-202606-001174,2026-06-09T15:29:13,PR-01842,LOC-024,ANPR,N,0,8
EVT-202606-001175,2026-06-20T15:19:55,PR-00780,LOC-007,CCTV-FR,N,0,83
EVT-202606-001176,2026-06-29T00:31:10,PR-90002,LOC-020,Utilities,N,0,6
EVT-202606-001177,2026-06-25T18:09:25,PR-00917,LOC-028,ANPR,Y,2,7
EVT-202606-001178,2026-06-17T05:49:40,PR-00225,LOC-010,Biometric,N,0,4
EVT-202606-001179,2026-06-29T21:48:25,PR-02201,LOC-007,CCTV-FR,N,0,171
EVT-202606-001180,2026-06-01T08:07:39,PR-00463,LOC-022,CCTV-FR,N,0,109
EVT-202606-001181,2026-06-24T01:05:45,PR-00973,LOC-007,CCTV-FR,N,0,169
EVT-202606-001182,2026-06-09T07:47:52,PR-01885,LOC-030,Biometric,N,0,5
EVT-202606-001183,2026-06-23T10:12:24,PR-02743,LOC-004,Biometric,N,0,2
EVT-202606-001184,2026-06-27T04:29:40,PR-00558,LOC-025,CCTV-FR,N,0,98
EVT-202606-001185,2026-06-05T23:07:49,PR-00173,LOC-007,CCTV-FR,N,0,130
EVT-202606-001186,2026-06-09T11:40:20,PR-01783,LOC-006,Smartcard,N,0,7
EVT-202606-001187,2026-06-04T16:14:57,PR-00386,LOC-013,Smartcard,N,0,7
EVT-202606-001188,2026-06-18T21:55:05,PR-01245,LOC-016,CCTV-FR,N,0,42
EVT-202606-001189,2026-06-24T09:11:48,PR-01607,LOC-009,ANPR,N,0,7
EVT-202606-001190,2026-06-18T01:35:06,PR-00138,LOC-008,ANPR,N,0,6
EVT-202606-001191,2026-06-13T19:22:15,PR-01897,LOC-003,CCTV-FR,N,0,77
EVT-202606-001192,2026-06-27T09:19:22,PR-02392,LOC-002,ANPR,N,0,4
EVT-202606-001193,2026-06-13T02:24:15,PR-02382,LOC-014,CCTV-FR,N,0,100
EVT-202606-001194,2026-06-01T10:00:11,PR-00217,LOC-020,Utilities,N,0,1
EVT-202606-001195,2026-06-27T21:19:04,PR-02162,LOC-029,Biometric,N,0,3
EVT-202606-001196,2026-06-30T15:16:41,PR-02910,LOC-003,CCTV-FR,N,0,132
EVT-202606-001197,2026-06-23T04:52:17,PR-02737,LOC-022,CCTV-FR,N,0,144
EVT-202606-001198,2026-06-17T13:39:03,PR-00793,LOC-021,CCTV-FR,N,0,139
EVT-202606-001199,2026-06-19T16:33:17,PR-00702,LOC-014,CCTV-FR,Y,4,132
EVT-202606-001200,2026-06-16T06:09:50,PR-02948,LOC-009,ANPR,N,0,1
EVT-202606-001201,2026-06-18T12:37:26,PR-02858,LOC-025,CCTV-FR,N,0,131
EVT-202606-001202,2026-06-07T17:02:26,PR-02447,LOC-004,Biometric,N,0,6
EVT-202606-001203,2026-06-18T22:33:29,PR-01241,LOC-003,CCTV-FR,N,0,161
EVT-202606-001204,2026-06-17T01:19:08,PR-01417,LOC-013,Smartcard,N,0,8
EVT-202606-001205,2026-06-03T11:57:37,PR-00940,LOC-017,CCTV-FR,N,0,123
EVT-202606-001206,2026-06-09T13:57:37,PR-00615,LOC-002,ANPR,Y,3,2
EVT-202606-001207,2026-06-18T22:52:00,PR-00310,LOC-001,ANPR,Y,2,1
EVT-202606-001208,2026-06-20T05:23:09,PR-01093,LOC-018,Geolocation,N,0,180
EVT-202606-001209,2026-06-05T16:01:22,PR-01608,LOC-007,CCTV-FR,N,0,87
EVT-202606-001210,2026-06-03T13:00:47,PR-02015,LOC-028,ANPR,N,0,3
EVT-202606-001211,2026-06-10T11:12:14,PR-00207,LOC-016,CCTV-FR,N,0,129
EVT-202606-001212,2026-06-17T08:34:08,PR-01217,LOC-011,Smartcard,N,0,5
EVT-202606-001213,2026-06-07T20:03:25,PR-01967,LOC-026,Smartcard,N,0,3
EVT-202606-001214,2026-06-30T12:56:51,PR-02419,LOC-030,Biometric,N,0,1
EVT-202606-001215,2026-06-28T12:23:34,PR-00464,LOC-006,Smartcard,N,0,4
EVT-202606-001216,2026-06-26T01:36:20,PR-00392,LOC-005,Biometric,N,0,5
EVT-202606-001217,2026-06-05T23:49:57,PR-02040,LOC-013,Smartcard,Y,1,4
EVT-202606-001218,2026-06-26T21:08:09,PR-00573,LOC-018,Geolocation,N,0,10
EVT-202606-001219,2026-06-10T08:09:28,PR-00290,LOC-016,CCTV-FR,N,0,78
EVT-202606-001220,2026-06-24T15:41:01,PR-02479,LOC-006,Smartcard,N,0,4
EVT-202606-001221,2026-06-29T00:09:42,PR-01093,LOC-005,Biometric,N,0,2
EVT-202606-001222,2026-06-02T22:41:14,PR-00505,LOC-020,Utilities,N,0,5
EVT-202606-001223,2026-06-26T10:32:43,PR-00737,LOC-019,Geolocation,N,0,51
EVT-202606-001224,2026-06-04T20:57:22,PR-01434,LOC-022,CCTV-FR,N,0,93
EVT-202606-001225,2026-06-10T00:58:38,PR-01117,LOC-024,ANPR,Y,1,7
EVT-202606-001226,2026-06-19T10:42:04,PR-02035,LOC-030,Biometric,N,0,8
EVT-202606-001227,2026-06-05T18:11:38,PR-00532,LOC-005,Biometric,N,0,7
EVT-202606-001228,2026-06-20T17:02:25,PR-00835,LOC-005,Biometric,N,0,7
EVT-202606-001229,2026-06-12T01:18:20,PR-01392,LOC-005,Biometric,N,0,4
EVT-202606-001230,2026-06-05T09:35:48,PR-02354,LOC-022,CCTV-FR,N,0,85
EVT-202606-001231,2026-06-28T02:12:27,PR-00603,LOC-021,CCTV-FR,N,0,58
EVT-202606-001232,2026-06-04T23:16:39,PR-02637,LOC-023,ANPR,N,0,1
EVT-202606-001233,2026-06-27T20:11:49,PR-00456,LOC-028,ANPR,N,0,7
EVT-202606-001234,2026-06-12T08:42:46,PR-02020,LOC-005,Biometric,N,0,7
EVT-202606-001235,2026-06-18T09:55:22,PR-02971,LOC-004,Biometric,N,0,5
EVT-202606-001236,2026-06-08T14:57:10,PR-02598,LOC-011,Smartcard,N,0,3
EVT-202606-001237,2026-06-04T10:47:32,PR-02606,LOC-025,CCTV-FR,N,0,126
EVT-202606-001238,2026-06-29T07:40:13,PR-00417,LOC-006,Smartcard,N,0,7
EVT-202606-001239,2026-06-12T13:47:21,PR-01947,LOC-023,ANPR,N,0,4
EVT-202606-001240,2026-06-16T03:32:39,PR-00517,LOC-016,CCTV-FR,N,0,177
EVT-202606-001241,2026-06-14T16:18:41,PR-02554,LOC-030,Biometric,N,0,5
EVT-202606-001242,2026-06-27T08:57:12,PR-01570,LOC-010,Biometric,N,0,8
EVT-202606-001243,2026-06-13T12:34:25,PR-00290,LOC-006,Smartcard,N,0,2
EVT-202606-001244,2026-06-09T21:14:28,PR-00596,LOC-004,Biometric,N,0,8
EVT-202606-001245,2026-06-20T00:32:59,PR-01772,LOC-013,Smartcard,N,0,7
EVT-202606-001246,2026-06-24T11:51:53,PR-02789,LOC-008,ANPR,N,0,8
EVT-202606-001247,2026-06-07T12:42:30,PR-00511,LOC-002,ANPR,N,0,2
EVT-202606-001248,2026-06-23T15:02:43,PR-02792,LOC-001,ANPR,N,0,8
EVT-202606-001249,2026-06-13T15:28:52,PR-00102,LOC-018,Geolocation,N,0,68
EVT-202606-001250,2026-06-16T05:37:02,PR-02987,LOC-016,CCTV-FR,N,0,74
EVT-202606-001251,2026-06-30T17:27:54,PR-00128,LOC-018,Geolocation,N,0,148
EVT-202606-001252,2026-06-19T21:33:10,PR-02072,LOC-007,CCTV-FR,N,0,32
EVT-202606-001253,2026-06-04T03:04:13,PR-01161,LOC-018,Geolocation,N,0,151
EVT-202606-001254,2026-06-18T09:06:38,PR-02678,LOC-018,Geolocation,N,0,65
EVT-202606-001255,2026-06-05T13:55:00,PR-02451,LOC-028,ANPR,N,0,6
EVT-202606-001256,2026-06-14T16:05:49,PR-02479,LOC-019,Geolocation,N,0,146
EVT-202606-001257,2026-06-05T23:50:13,PR-00651,LOC-024,ANPR,N,0,4
EVT-202606-001258,2026-06-08T02:04:16,PR-02589,LOC-009,ANPR,N,0,5
EVT-202606-001259,2026-06-07T04:38:30,PR-01135,LOC-005,Biometric,N,0,4
EVT-202606-001260,2026-06-28T10:12:12,PR-01279,LOC-010,Biometric,N,0,4
EVT-202606-001261,2026-06-04T18:45:00,PR-00211,LOC-003,CCTV-FR,N,0,61
EVT-202606-001262,2026-06-17T21:57:49,PR-01120,LOC-015,CCTV-FR,Y,1,99
EVT-202606-001263,2026-06-20T04:46:44,PR-00304,LOC-002,ANPR,Y,1,4
EVT-202606-001264,2026-06-22T18:45:35,PR-02570,LOC-017,CCTV-FR,N,0,119
EVT-202606-001265,2026-06-20T22:59:33,PR-01586,LOC-002,ANPR,N,0,5
EVT-202606-001266,2026-06-26T20:36:31,PR-00241,LOC-028,ANPR,N,0,2
EVT-202606-001267,2026-06-05T20:22:03,PR-02772,LOC-004,Biometric,N,0,7
EVT-202606-001268,2026-06-03T03:12:54,PR-00985,LOC-023,ANPR,N,0,8
EVT-202606-001269,2026-06-08T13:20:06,PR-01637,LOC-028,ANPR,N,0,4
EVT-202606-001270,2026-06-10T08:47:30,PR-00663,LOC-020,Utilities,N,0,4
EVT-202606-001271,2026-06-01T08:16:19,PR-00273,LOC-017,CCTV-FR,N,0,111
EVT-202606-001272,2026-06-17T09:54:13,PR-01164,LOC-002,ANPR,N,0,5
EVT-202606-001273,2026-06-19T23:39:59,PR-01147,LOC-014,CCTV-FR,N,0,44
EVT-202606-001274,2026-06-05T19:18:19,PR-02102,LOC-012,ANPR,N,0,6
EVT-202606-001275,2026-06-10T11:02:58,PR-02637,LOC-030,Biometric,N,0,2
EVT-202606-001276,2026-06-13T11:23:32,PR-01870,LOC-006,Smartcard,N,0,7
EVT-202606-001277,2026-06-02T00:39:04,PR-00637,LOC-005,Biometric,Y,1,2
EVT-202606-001278,2026-06-10T04:45:42,PR-01164,LOC-015,CCTV-FR,Y,1,14
EVT-202606-001279,2026-06-15T17:31:39,PR-01260,LOC-010,Biometric,N,0,4
EVT-202606-001280,2026-06-07T17:41:04,PR-01529,LOC-021,CCTV-FR,Y,1,91
EVT-202606-001281,2026-06-19T12:37:12,PR-00610,LOC-011,Smartcard,Y,2,2
EVT-202606-001282,2026-06-13T18:07:49,PR-01659,LOC-011,Smartcard,N,0,8
EVT-202606-001283,2026-06-02T07:40:27,PR-01416,LOC-007,CCTV-FR,N,0,32
EVT-202606-001284,2026-06-21T21:43:56,PR-01164,LOC-020,Utilities,N,0,6
EVT-202606-001285,2026-06-25T21:40:17,PR-02935,LOC-024,ANPR,N,0,3
EVT-202606-001286,2026-06-10T07:59:45,PR-02140,LOC-012,ANPR,N,0,8
EVT-202606-001287,2026-06-04T05:15:03,PR-00639,LOC-019,Geolocation,Y,1,113
EVT-202606-001288,2026-06-12T11:22:32,PR-02427,LOC-008,ANPR,N,0,1
EVT-202606-001289,2026-06-16T16:57:25,PR-00531,LOC-008,ANPR,N,0,2
EVT-202606-001290,2026-06-22T13:30:38,PR-00900,LOC-012,ANPR,N,0,5
EVT-202606-001291,2026-06-09T13:08:09,PR-02689,LOC-021,CCTV-FR,N,0,17
EVT-202606-001292,2026-06-24T01:16:11,PR-01393,LOC-004,Biometric,N,0,5
EVT-202606-001293,2026-06-07T16:48:09,PR-00048,LOC-010,Biometric,N,0,2
EVT-202606-001294,2026-06-26T12:48:22,PR-00592,LOC-010,Biometric,Y,1,3
EVT-202606-001295,2026-06-26T23:00:48,PR-00268,LOC-023,ANPR,Y,3,7
EVT-202606-001296,2026-06-02T19:04:30,PR-00961,LOC-011,Smartcard,N,0,3
EVT-202606-001297,2026-06-15T10:38:22,PR-01115,LOC-017,CCTV-FR,Y,1,60
EVT-202606-001298,2026-06-09T20:29:48,PR-02123,LOC-017,CCTV-FR,N,0,165
EVT-202606-001299,2026-06-13T08:47:05,PR-02184,LOC-010,Biometric,N,0,6
EVT-202606-001300,2026-06-13T17:44:41,PR-02853,LOC-014,CCTV-FR,N,0,6
EVT-202606-001301,2026-06-21T22:42:21,PR-01772,LOC-023,ANPR,N,0,5
EVT-202606-001302,2026-06-13T01:20:35,PR-00670,LOC-005,Biometric,N,0,1
EVT-202606-001303,2026-06-13T06:55:00,PR-01650,LOC-011,Smartcard,N,0,3
EVT-202606-001304,2026-06-02T19:41:18,PR-02751,LOC-025,CCTV-FR,N,0,146
EVT-202606-001305,2026-06-02T00:47:38,PR-02845,LOC-021,CCTV-FR,N,0,148
EVT-202606-001306,2026-06-07T01:54:56,PR-00006,LOC-007,CCTV-FR,N,0,19
EVT-202606-001307,2026-06-29T21:20:54,PR-01977,LOC-028,ANPR,N,0,3
EVT-202606-001308,2026-06-20T09:39:13,PR-02895,LOC-028,ANPR,N,0,5
EVT-202606-001309,2026-06-19T20:15:54,PR-00153,LOC-018,Geolocation,N,0,55
EVT-202606-001310,2026-06-18T03:57:19,PR-01329,LOC-015,CCTV-FR,Y,1,122
EVT-202606-001311,2026-06-23T23:04:21,PR-00320,LOC-025,CCTV-FR,N,0,83
EVT-202606-001312,2026-06-04T02:17:40,PR-00611,LOC-020,Utilities,N,0,2
EVT-202606-001313,2026-06-28T22:22:52,PR-00230,LOC-019,Geolocation,Y,1,149
EVT-202606-001314,2026-06-04T23:49:53,PR-02858,LOC-026,Smartcard,N,0,8
EVT-202606-001315,2026-06-03T14:04:40,PR-01542,LOC-023,ANPR,N,0,8
EVT-202606-001316,2026-06-04T00:08:14,PR-00853,LOC-024,ANPR,N,0,6
EVT-202606-001317,2026-06-18T11:06:37,PR-00125,LOC-017,CCTV-FR,Y,1,176
EVT-202606-001318,2026-06-24T08:20:09,PR-01668,LOC-006,Smartcard,N,0,7
EVT-202606-001319,2026-06-04T10:35:19,PR-02206,LOC-017,CCTV-FR,N,0,22
EVT-202606-001320,2026-06-30T06:56:49,PR-01371,LOC-011,Smartcard,N,0,3
EVT-202606-001321,2026-06-26T19:58:26,PR-02937,LOC-027,Biometric,Y,2,6
EVT-202606-001322,2026-06-12T01:20:06,PR-90001,LOC-003,CCTV-FR,Y,3,171
EVT-202606-001323,2026-06-23T07:54:38,PR-01876,LOC-009,ANPR,N,0,4
EVT-202606-001324,2026-06-28T16:12:23,PR-01014,LOC-003,CCTV-FR,N,0,14
EVT-202606-001325,2026-06-06T04:09:00,PR-00873,LOC-029,Biometric,N,0,3
EVT-202606-001326,2026-06-20T00:00:50,PR-02626,LOC-001,ANPR,N,0,6
EVT-202606-001327,2026-06-03T15:53:43,PR-01690,LOC-025,CCTV-FR,Y,3,68
EVT-202606-001328,2026-06-11T21:17:03,PR-00181,LOC-009,ANPR,N,0,3
EVT-202606-001329,2026-06-11T11:19:48,PR-02117,LOC-021,CCTV-FR,N,0,34
EVT-202606-001330,2026-06-12T05:14:57,PR-02137,LOC-009,ANPR,N,0,1
EVT-202606-001331,2026-06-19T06:36:00,PR-00140,LOC-006,Smartcard,N,0,1
EVT-202606-001332,2026-06-09T05:32:39,PR-01256,LOC-030,Biometric,N,0,7
EVT-202606-001333,2026-06-14T22:38:22,PR-00863,LOC-015,CCTV-FR,N,0,178
EVT-202606-001334,2026-06-17T06:33:09,PR-00674,LOC-030,Biometric,N,0,5
EVT-202606-001335,2026-06-13T00:40:15,PR-02542,LOC-005,Biometric,N,0,6
EVT-202606-001336,2026-06-21T13:07:16,PR-01574,LOC-013,Smartcard,N,0,3
EVT-202606-001337,2026-06-07T01:10:56,PR-02039,LOC-010,Biometric,N,0,8
EVT-202606-001338,2026-06-28T13:54:08,PR-02655,LOC-009,ANPR,N,0,1
EVT-202606-001339,2026-06-02T01:34:26,PR-02519,LOC-030,Biometric,N,0,8
EVT-202606-001340,2026-06-30T14:23:45,PR-01014,LOC-029,Biometric,N,0,3
EVT-202606-001341,2026-06-17T04:33:12,PR-00322,LOC-007,CCTV-FR,N,0,128
EVT-202606-001342,2026-06-12T14:18:00,PR-01444,LOC-021,CCTV-FR,N,0,54
EVT-202606-001343,2026-06-30T17:58:30,PR-01734,LOC-005,Biometric,N,0,8
EVT-202606-001344,2026-06-09T12:46:52,PR-01073,LOC-029,Biometric,N,0,2
EVT-202606-001345,2026-06-09T17:43:27,PR-01521,LOC-027,Biometric,N,0,5
EVT-202606-001346,2026-06-07T17:29:20,PR-01173,LOC-028,ANPR,N,0,5
EVT-202606-001347,2026-06-13T05:42:23,PR-00217,LOC-003,CCTV-FR,N,0,55
EVT-202606-001348,2026-06-12T01:21:19,PR-01339,LOC-012,ANPR,N,0,1
EVT-202606-001349,2026-06-15T23:25:38,PR-01612,LOC-030,Biometric,N,0,7
EVT-202606-001350,2026-06-20T14:33:41,PR-01171,LOC-017,CCTV-FR,N,0,2
EVT-202606-001351,2026-06-05T01:50:03,PR-01495,LOC-005,Biometric,N,0,7
EVT-202606-001352,2026-06-13T16:43:14,PR-01923,LOC-021,CCTV-FR,N,0,110
EVT-202606-001353,2026-06-19T23:49:00,PR-00887,LOC-020,Utilities,N,0,3
EVT-202606-001354,2026-06-08T02:58:06,PR-00159,LOC-006,Smartcard,N,0,4
EVT-202606-001355,2026-06-27T02:16:32,PR-01234,LOC-012,ANPR,N,0,5
EVT-202606-001356,2026-06-19T21:09:26,PR-00979,LOC-005,Biometric,N,0,7
EVT-202606-001357,2026-06-14T20:29:57,PR-01296,LOC-010,Biometric,N,0,7
EVT-202606-001358,2026-06-19T16:13:31,PR-02896,LOC-005,Biometric,N,0,8
EVT-202606-001359,2026-06-27T13:35:45,PR-02998,LOC-030,Biometric,N,0,3
EVT-202606-001360,2026-06-20T07:58:51,PR-02203,LOC-011,Smartcard,Y,5,8
EVT-202606-001361,2026-06-26T04:28:14,PR-01935,LOC-015,CCTV-FR,N,0,46
EVT-202606-001362,2026-06-12T08:26:07,PR-01896,LOC-016,CCTV-FR,N,0,145
EVT-202606-001363,2026-06-23T09:57:20,PR-02531,LOC-012,ANPR,N,0,6
EVT-202606-001364,2026-06-03T11:05:09,PR-01095,LOC-011,Smartcard,N,0,5
EVT-202606-001365,2026-06-06T21:38:23,PR-00097,LOC-029,Biometric,N,0,8
EVT-202606-001366,2026-06-04T02:58:46,PR-00251,LOC-008,ANPR,N,0,1
EVT-202606-001367,2026-06-04T09:48:26,PR-02293,LOC-014,CCTV-FR,N,0,130
EVT-202606-001368,2026-06-08T10:57:09,PR-01683,LOC-004,Biometric,N,0,7
EVT-202606-001369,2026-06-23T08:35:14,PR-01056,LOC-025,CCTV-FR,N,0,74
EVT-202606-001370,2026-06-03T09:22:08,PR-01278,LOC-025,CCTV-FR,N,0,179
EVT-202606-001371,2026-06-08T04:34:05,PR-01824,LOC-018,Geolocation,N,0,135
EVT-202606-001372,2026-06-27T02:23:58,PR-00222,LOC-020,Utilities,N,0,3
EVT-202606-001373,2026-06-04T00:46:51,PR-02024,LOC-029,Biometric,N,0,7
EVT-202606-001374,2026-06-28T09:54:14,PR-01849,LOC-021,CCTV-FR,N,0,167
EVT-202606-001375,2026-06-07T02:48:00,PR-01182,LOC-008,ANPR,N,0,7
EVT-202606-001376,2026-06-13T07:17:00,PR-02145,LOC-024,ANPR,N,0,4
EVT-202606-001377,2026-06-30T07:05:56,PR-00937,LOC-008,ANPR,N,0,5
EVT-202606-001378,2026-06-20T16:18:44,PR-02826,LOC-030,Biometric,N,0,7
EVT-202606-001379,2026-06-30T00:00:21,PR-01669,LOC-018,Geolocation,N,0,62
EVT-202606-001380,2026-06-03T11:33:12,PR-00230,LOC-016,CCTV-FR,N,0,108
EVT-202606-001381,2026-06-03T02:13:25,PR-01756,LOC-029,Biometric,N,0,1
EVT-202606-001382,2026-06-21T18:05:11,PR-02195,LOC-022,CCTV-FR,N,0,98
EVT-202606-001383,2026-06-22T01:48:31,PR-01156,LOC-018,Geolocation,N,0,146
EVT-202606-001384,2026-06-27T06:13:17,PR-00706,LOC-028,ANPR,Y,1,4
EVT-202606-001385,2026-06-06T22:20:02,PR-00718,LOC-029,Biometric,N,0,7
EVT-202606-001386,2026-06-14T13:14:11,PR-01211,LOC-012,ANPR,N,0,1
EVT-202606-001387,2026-06-20T18:51:20,PR-02878,LOC-017,CCTV-FR,N,0,163
EVT-202606-001388,2026-06-17T06:05:50,PR-02523,LOC-008,ANPR,N,0,3
EVT-202606-001389,2026-06-11T00:29:29,PR-02034,LOC-021,CCTV-FR,N,0,124
EVT-202606-001390,2026-06-26T23:16:29,PR-01868,LOC-027,Biometric,N,0,2
EVT-202606-001391,2026-06-08T22:02:19,PR-00709,LOC-006,Smartcard,N,0,7
EVT-202606-001392,2026-06-16T02:10:00,PR-02471,LOC-028,ANPR,N,0,3
EVT-202606-001393,2026-06-23T18:46:08,PR-00271,LOC-018,Geolocation,Y,2,97
EVT-202606-001394,2026-06-19T12:08:49,PR-01377,LOC-014,CCTV-FR,N,0,89
EVT-202606-001395,2026-06-24T01:13:24,PR-02177,LOC-022,CCTV-FR,N,0,96
EVT-202606-001396,2026-06-28T16:10:45,PR-02566,LOC-017,CCTV-FR,N,0,69
EVT-202606-001397,2026-06-13T01:31:52,PR-02730,LOC-007,CCTV-FR,N,0,21
EVT-202606-001398,2026-06-14T10:36:43,PR-01389,LOC-022,CCTV-FR,Y,1,151
