event_id,timestamp,citizen_id,location_id,event_type,flagged,severity,duration_seconds
EVT-202604-001092,2026-04-16 16:36:21,PR-02747,LOC-028,ANPR,N,0,6
EVT-202604-001093,2026-04-19 03:56:37,PR-02475,LOC-011,Smartcard,N,0,3
EVT-202604-001094,2026-04-04 13:00:01,PR-02922,LOC-025,CCTV-FR,N,0,79
EVT-202604-001095,2026-04-30 13:18:39,PR-01802,LOC-029,Biometric,N,0,3
EVT-202604-001096,2026-04-21 00:15:21,PR-02629,LOC-019,Geolocation,Y,5,113
EVT-202604-001097,2026-04-25 16:16:34,PR-00986,LOC-028,ANPR,N,0,4
EVT-202604-001098,2026-04-06 02:26:08,PR-02822,LOC-022,CCTV-FR,Y,5,179
EVT-202604-001099,2026-04-16 10:36:01,PR-02856,LOC-019,Geolocation,N,0,52
EVT-202604-001100,2026-04-09 05:13:36,PR-00120,LOC-005,Biometric,N,0,1
EVT-202604-001101,2026-04-19 19:47:58,PR-02538,LOC-021,CCTV-FR,N,0,70
EVT-202604-001102,2026-04-30 15:45:06,PR-02762,LOC-017,CCTV-FR,Y,3,67
EVT-202604-001103,2026-04-02 23:25:56,PR-02058,LOC-014,CCTV-FR,N,0,171
EVT-202604-001104,2026-04-13 12:30:13,PR-01230,LOC-030,Biometric,N,0,2
EVT-202604-001105,2026-04-28 04:27:47,PR-02495,LOC-003,CCTV-FR,N,0,33
EVT-202604-001106,2026-04-09 11:09:16,PR-00030,LOC-026,Smartcard,N,0,3
EVT-202604-001107,2026-04-10 03:39:02,PR-01230,LOC-009,ANPR,N,0,7
EVT-202604-001108,2026-04-08 07:07:36,PR-01360,LOC-009,ANPR,N,0,7
EVT-202604-001109,2026-04-04 12:07:19,PR-02434,LOC-001,ANPR,N,0,1
EVT-202604-001110,2026-04-03 20:32:17,PR-01604,LOC-004,Biometric,N,0,2
EVT-202604-001111,2026-04-02 11:19:43,PR-00095,LOC-016,CCTV-FR,N,0,58
EVT-202604-001112,2026-04-07 23:28:43,PR-02972,LOC-001,ANPR,N,0,4
EVT-202604-001113,2026-04-11 07:55:06,PR-00726,LOC-016,CCTV-FR,N,0,28
EVT-202604-001114,2026-04-03 11:13:28,PR-01903,LOC-024,ANPR,Y,3,8
EVT-202604-001115,2026-04-16 00:40:24,PR-01168,LOC-005,Biometric,N,0,2
EVT-202604-001116,2026-04-18 12:44:20,PR-00206,LOC-022,CCTV-FR,N,0,22
EVT-202604-001117,2026-04-08 20:39:37,PR-01426,LOC-027,Biometric,N,0,3
EVT-202604-001118,2026-04-19 07:46:14,PR-01688,LOC-009,ANPR,Y,1,8
EVT-202604-001119,2026-04-03 08:39:42,PR-02733,LOC-010,Biometric,N,0,5
EVT-202604-001120,2026-04-25 14:04:08,PR-01687,LOC-010,Biometric,N,0,4
EVT-202604-001121,2026-04-14 05:02:59,PR-02707,LOC-030,Biometric,Y,2,2
EVT-202604-001122,2026-04-23 22:13:40,PR-00288,LOC-020,Utilities,N,0,2
EVT-202604-001123,2026-04-05 14:57:16,PR-01499,LOC-014,CCTV-FR,N,0,21
EVT-202604-001124,2026-04-27 16:14:03,PR-02155,LOC-026,Smartcard,N,0,2
EVT-202604-001125,2026-04-14 04:00:27,PR-01909,LOC-017,CCTV-FR,N,0,28
EVT-202604-001126,2026-04-23 05:24:35,PR-02804,LOC-025,CCTV-FR,N,0,28
EVT-202604-001127,2026-04-16 13:45:29,PR-00340,LOC-007,CCTV-FR,N,0,172
EVT-202604-001128,2026-04-19 06:44:12,PR-01824,LOC-021,CCTV-FR,N,0,165
EVT-202604-001129,2026-04-02 06:40:31,PR-02557,LOC-011,Smartcard,N,0,5
EVT-202604-001130,2026-04-18 10:40:36,PR-01847,LOC-014,CCTV-FR,Y,1,142
EVT-202604-001131,2026-04-30 05:07:27,PR-01203,LOC-012,ANPR,N,0,3
EVT-202604-001132,2026-04-06 06:08:26,PR-02957,LOC-022,CCTV-FR,N,0,128
EVT-202604-001133,2026-04-22 04:09:03,PR-02277,LOC-013,Smartcard,N,0,5
EVT-202604-001134,2026-04-27 02:27:19,PR-00260,LOC-007,CCTV-FR,N,0,43
EVT-202604-001135,2026-04-27 13:53:39,PR-00135,LOC-027,Biometric,N,0,2
EVT-202604-001136,2026-04-14 06:02:16,PR-00476,LOC-001,ANPR,N,0,1
EVT-202604-001137,2026-04-14 07:32:20,PR-02015,LOC-020,Utilities,N,0,4
EVT-202604-001138,2026-04-07 09:06:42,PR-00771,LOC-030,Biometric,N,0,8
EVT-202604-001139,2026-04-28 09:13:22,PR-01519,LOC-001,ANPR,N,0,8
EVT-202604-001140,2026-04-01 03:30:14,PR-00473,LOC-010,Biometric,N,0,1
EVT-202604-001141,2026-04-02 08:50:48,PR-01804,LOC-007,CCTV-FR,Y,1,155
EVT-202604-001142,2026-04-30 19:38:08,PR-00540,LOC-023,ANPR,N,0,1
EVT-202604-001143,2026-04-21 15:16:59,PR-00385,LOC-013,Smartcard,N,0,3
EVT-202604-001144,2026-04-29 08:57:45,PR-00554,LOC-027,Biometric,N,0,5
EVT-202604-001145,2026-04-08 18:16:08,PR-00105,LOC-020,Utilities,N,0,8
EVT-202604-001146,2026-04-16 13:12:17,PR-00157,LOC-010,Biometric,N,0,6
EVT-202604-001147,2026-04-30 17:28:18,PR-01910,LOC-007,CCTV-FR,Y,2,123
EVT-202604-001148,2026-04-02 11:42:26,PR-01474,LOC-002,ANPR,N,0,7
EVT-202604-001149,2026-04-05 20:40:44,PR-01639,LOC-016,CCTV-FR,N,0,153
EVT-202604-001150,2026-04-25 06:39:15,PR-02283,LOC-013,Smartcard,N,0,7
EVT-202604-001151,2026-04-29 11:25:41,PR-02885,LOC-009,ANPR,N,0,2
EVT-202604-001152,2026-04-06 07:32:37,PR-00522,LOC-003,CCTV-FR,N,0,115
EVT-202604-001153,2026-04-20 17:45:56,PR-00064,LOC-026,Smartcard,N,0,1
EVT-202604-001154,2026-04-25 09:33:43,PR-00800,LOC-010,Biometric,N,0,8
EVT-202604-001155,2026-04-25 19:56:24,PR-00265,LOC-004,Biometric,N,0,6
EVT-202604-001156,2026-04-03 06:46:08,PR-02535,LOC-010,Biometric,N,0,8
EVT-202604-001157,2026-04-02 19:13:15,PR-02970,LOC-008,ANPR,N,0,2
EVT-202604-001158,2026-04-23 09:30:39,PR-02677,LOC-024,ANPR,N,0,5
EVT-202604-001159,2026-04-20 10:21:43,PR-02814,LOC-011,Smartcard,N,0,1
EVT-202604-001160,2026-04-24 03:33:05,PR-02091,LOC-009,ANPR,Y,2,1
EVT-202604-001161,2026-04-02 15:12:18,PR-00538,LOC-013,Smartcard,N,0,4
EVT-202604-001162,2026-04-21 20:09:05,PR-00506,LOC-023,ANPR,N,0,7
EVT-202604-001163,2026-04-17 07:35:59,PR-02123,LOC-014,CCTV-FR,N,0,81
EVT-202604-001164,2026-04-20 02:22:35,PR-02477,LOC-001,ANPR,N,0,7
EVT-202604-001165,2026-04-29 14:29:56,PR-01272,LOC-001,ANPR,N,0,5
EVT-202604-001166,2026-04-22 05:06:40,PR-02253,LOC-006,Smartcard,N,0,8
EVT-202604-001167,2026-04-12 08:40:49,PR-00108,LOC-010,Biometric,N,0,5
EVT-202604-001168,2026-04-18 11:52:29,PR-00188,LOC-009,ANPR,N,0,3
EVT-202604-001169,2026-04-11 07:05:57,PR-01660,LOC-007,CCTV-FR,N,0,174
EVT-202604-001170,2026-04-28 14:15:42,PR-01144,LOC-001,ANPR,N,0,1
EVT-202604-001171,2026-04-19 15:10:35,PR-01663,LOC-012,ANPR,N,0,6
EVT-202604-001172,2026-04-18 13:32:13,PR-02644,LOC-008,ANPR,N,0,6
EVT-202604-001173,2026-04-09 16:10:28,PR-02847,LOC-027,Biometric,N,0,2
EVT-202604-001174,2026-04-05 15:29:01,PR-00658,LOC-012,ANPR,Y,3,1
EVT-202604-001175,2026-04-23 12:42:09,PR-00170,LOC-003,CCTV-FR,N,0,87
EVT-202604-001176,2026-04-11 06:02:13,PR-00806,LOC-026,Smartcard,N,0,5
EVT-202604-001177,2026-04-15 18:40:48,PR-01483,LOC-021,CCTV-FR,N,0,74
EVT-202604-001178,2026-04-27 09:08:10,PR-02804,LOC-005,Biometric,N,0,8
EVT-202604-001179,2026-04-05 13:53:20,PR-00530,LOC-025,CCTV-FR,N,0,139
EVT-202604-001180,2026-04-18 09:36:10,PR-01790,LOC-002,ANPR,N,0,6
EVT-202604-001181,2026-04-20 17:01:53,PR-02199,LOC-029,Biometric,N,0,3
EVT-202604-001182,2026-04-18 09:34:14,PR-00777,LOC-028,ANPR,Y,1,2
EVT-202604-001183,2026-04-27 01:32:10,PR-01697,LOC-030,Biometric,N,0,7
EVT-202604-001184,2026-04-28 06:23:06,PR-02920,LOC-003,CCTV-FR,N,0,7
EVT-202604-001185,2026-04-08 01:29:31,PR-01646,LOC-020,Utilities,N,0,1
EVT-202604-001186,2026-04-15 00:07:08,PR-02993,LOC-012,ANPR,N,0,1
EVT-202604-001187,2026-04-03 15:51:36,PR-02080,LOC-017,CCTV-FR,N,0,19
EVT-202604-001188,2026-04-18 10:07:18,PR-02443,LOC-002,ANPR,N,0,8
EVT-202604-001189,2026-04-12 20:02:51,PR-00088,LOC-003,CCTV-FR,N,0,132
EVT-202604-001190,2026-04-12 22:29:05,PR-90000,LOC-008,ANPR,Y,1,8
EVT-202604-001191,2026-04-15 05:35:38,PR-02690,LOC-021,CCTV-FR,N,0,139
EVT-202604-001192,2026-04-16 07:56:22,PR-02932,LOC-029,Biometric,N,0,8
EVT-202604-001193,2026-04-15 06:31:36,PR-01925,LOC-009,ANPR,Y,2,1
EVT-202604-001194,2026-04-06 15:14:48,PR-02767,LOC-026,Smartcard,N,0,3
EVT-202604-001195,2026-04-13 20:15:46,PR-02808,LOC-010,Biometric,N,0,4
EVT-202604-001196,2026-04-13 02:16:47,PR-02092,LOC-021,CCTV-FR,N,0,4
EVT-202604-001197,2026-04-04 23:25:19,PR-02858,LOC-023,ANPR,N,0,7
EVT-202604-001198,2026-04-09 11:22:13,PR-00068,LOC-030,Biometric,N,0,4
EVT-202604-001199,2026-04-09 06:10:17,PR-00055,LOC-006,Smartcard,Y,4,6
EVT-202604-001200,2026-04-15 10:38:30,PR-02199,LOC-003,CCTV-FR,N,0,94
EVT-202604-001201,2026-04-17 07:54:15,PR-01477,LOC-008,ANPR,N,0,8
EVT-202604-001202,2026-04-04 09:07:11,PR-02619,LOC-007,CCTV-FR,N,0,71
EVT-202604-001203,2026-04-10 19:56:31,PR-02770,LOC-005,Biometric,N,0,1
EVT-202604-001204,2026-04-21 01:34:44,PR-01840,LOC-016,CCTV-FR,N,0,96
EVT-202604-001205,2026-04-26 19:19:53,PR-01501,LOC-020,Utilities,N,0,4
EVT-202604-001206,2026-04-30 20:37:42,PR-02161,LOC-011,Smartcard,N,0,1
EVT-202604-001207,2026-04-03 02:56:45,PR-02270,LOC-014,CCTV-FR,N,0,106
EVT-202604-001208,2026-04-05 00:32:12,PR-01191,LOC-011,Smartcard,N,0,1
EVT-202604-001209,2026-04-29 15:53:39,PR-02147,LOC-028,ANPR,N,0,6
EVT-202604-001210,2026-04-22 01:10:04,PR-02742,LOC-030,Biometric,N,0,1
EVT-202604-001211,2026-04-19 07:39:08,PR-02352,LOC-028,ANPR,Y,3,7
EVT-202604-001212,2026-04-01 01:53:44,PR-00824,LOC-009,ANPR,N,0,7
EVT-202604-001213,2026-04-10 06:57:26,PR-00151,LOC-019,Geolocation,N,0,179
EVT-202604-001214,2026-04-11 04:56:59,PR-02928,LOC-005,Biometric,N,0,5
EVT-202604-001215,2026-04-23 19:55:34,PR-02720,LOC-027,Biometric,N,0,8
EVT-202604-001216,2026-04-27 21:10:30,PR-00820,LOC-010,Biometric,N,0,8
EVT-202604-001217,2026-04-02 20:31:24,PR-01669,LOC-016,CCTV-FR,N,0,161
EVT-202604-001218,2026-04-14 16:16:57,PR-01220,LOC-006,Smartcard,N,0,2
EVT-202604-001219,2026-04-15 00:14:18,PR-01049,LOC-018,Geolocation,N,0,140
EVT-202604-001220,2026-04-05 08:06:19,PR-01078,LOC-005,Biometric,Y,1,2
EVT-202604-001221,2026-04-12 07:47:33,PR-00939,LOC-010,Biometric,N,0,1
EVT-202604-001222,2026-04-21 14:52:46,PR-01093,LOC-029,Biometric,N,0,4
EVT-202604-001223,2026-04-14 15:17:44,PR-01857,LOC-015,CCTV-FR,N,0,109
EVT-202604-001224,2026-04-08 11:07:03,PR-01877,LOC-015,CCTV-FR,N,0,115
EVT-202604-001225,2026-04-18 08:56:53,PR-00377,LOC-022,CCTV-FR,Y,2,81
EVT-202604-001226,2026-04-14 19:01:40,PR-00676,LOC-011,Smartcard,N,0,3
EVT-202604-001227,2026-04-17 12:45:48,PR-01058,LOC-009,ANPR,Y,3,7
EVT-202604-001228,2026-04-27 05:53:07,PR-01429,LOC-024,ANPR,Y,1,2
EVT-202604-001229,2026-04-14 17:21:41,PR-02720,LOC-025,CCTV-FR,N,0,38
EVT-202604-001230,2026-04-05 15:35:27,PR-01036,LOC-024,ANPR,N,0,2
EVT-202604-001231,2026-04-08 06:24:54,PR-02736,LOC-013,Smartcard,N,0,3
EVT-202604-001232,2026-04-23 07:15:28,PR-01592,LOC-026,Smartcard,N,0,3
EVT-202604-001233,2026-04-25 07:06:26,PR-00330,LOC-020,Utilities,N,0,8
EVT-202604-001234,2026-04-19 07:41:03,PR-00254,LOC-021,CCTV-FR,N,0,110
EVT-202604-001235,2026-04-21 22:40:09,PR-01515,LOC-026,Smartcard,N,0,5
EVT-202604-001236,2026-04-14 01:03:04,PR-01515,LOC-025,CCTV-FR,N,0,41
EVT-202604-001237,2026-04-30 13:21:07,PR-01577,LOC-009,ANPR,N,0,6
EVT-202604-001238,2026-04-24 06:18:56,PR-00078,LOC-006,Smartcard,N,0,6
EVT-202604-001239,2026-04-09 08:11:35,PR-00435,LOC-002,ANPR,N,0,1
EVT-202604-001240,2026-04-16 21:52:27,PR-00610,LOC-001,ANPR,N,0,1
EVT-202604-001241,2026-04-19 06:58:06,PR-00621,LOC-003,CCTV-FR,N,0,179
EVT-202604-001242,2026-04-30 15:14:56,PR-01052,LOC-012,ANPR,Y,1,5
EVT-202604-001243,2026-04-14 20:40:36,PR-01790,LOC-008,ANPR,N,0,6
EVT-202604-001244,2026-04-13 08:20:26,PR-00006,LOC-011,Smartcard,N,0,7
EVT-202604-001245,2026-04-26 00:49:19,PR-02265,LOC-001,ANPR,N,0,1
EVT-202604-001246,2026-04-24 13:58:18,PR-02240,LOC-023,ANPR,N,0,2
EVT-202604-001247,2026-04-05 12:08:35,PR-02583,LOC-026,Smartcard,N,0,8
EVT-202604-001248,2026-04-30 12:08:11,PR-01425,LOC-008,ANPR,N,0,8
EVT-202604-001249,2026-04-13 14:44:32,PR-01806,LOC-027,Biometric,N,0,2
EVT-202604-001250,2026-04-05 23:26:48,PR-02780,LOC-020,Utilities,Y,4,7
EVT-202604-001251,2026-04-20 15:48:06,PR-00323,LOC-007,CCTV-FR,N,0,28
EVT-202604-001252,2026-04-13 21:19:11,PR-02773,LOC-003,CCTV-FR,N,0,30
EVT-202604-001253,2026-04-04 08:17:31,PR-02163,LOC-003,CCTV-FR,N,0,130
EVT-202604-001254,2026-04-21 05:27:39,PR-02614,LOC-008,ANPR,N,0,4
EVT-202604-001255,2026-04-03 09:40:56,PR-00299,LOC-012,ANPR,Y,1,5
EVT-202604-001256,2026-04-03 13:05:18,PR-02090,LOC-023,ANPR,N,0,5
EVT-202604-001257,2026-04-27 21:49:37,PR-00081,LOC-011,Smartcard,N,0,5
EVT-202604-001258,2026-04-15 16:11:08,PR-01811,LOC-030,Biometric,Y,1,3
EVT-202604-001259,2026-04-22 05:39:18,PR-01885,LOC-001,ANPR,N,0,8
EVT-202604-001260,2026-04-02 13:27:39,PR-01764,LOC-003,CCTV-FR,N,0,65
EVT-202604-001261,2026-04-11 12:23:17,PR-02842,LOC-003,CCTV-FR,N,0,10
EVT-202604-001262,2026-04-21 06:32:10,PR-02752,LOC-009,ANPR,N,0,6
EVT-202604-001263,2026-04-15 04:53:11,PR-01972,LOC-021,CCTV-FR,N,0,70
EVT-202604-001264,2026-04-27 12:53:06,PR-00891,LOC-005,Biometric,N,0,4
EVT-202604-001265,2026-04-07 09:53:17,PR-01654,LOC-030,Biometric,N,0,7
EVT-202604-001266,2026-04-26 05:01:27,PR-00446,LOC-017,CCTV-FR,Y,2,6
EVT-202604-001267,2026-04-28 16:24:46,PR-02045,LOC-010,Biometric,N,0,8
EVT-202604-001268,2026-04-21 12:29:40,PR-00225,LOC-005,Biometric,N,0,6
EVT-202604-001269,2026-04-20 00:28:44,PR-01547,LOC-026,Smartcard,N,0,2
EVT-202604-001270,2026-04-27 09:51:22,PR-00208,LOC-017,CCTV-FR,N,0,144
EVT-202604-001271,2026-04-10 22:56:01,PR-00131,LOC-015,CCTV-FR,N,0,126
EVT-202604-001272,2026-04-27 15:42:51,PR-01152,LOC-017,CCTV-FR,N,0,53
EVT-202604-001273,2026-04-10 22:48:02,PR-01662,LOC-030,Biometric,N,0,6
EVT-202604-001274,2026-04-09 16:39:14,PR-02358,LOC-004,Biometric,N,0,4
EVT-202604-001275,2026-04-18 06:08:16,PR-02924,LOC-028,ANPR,N,0,8
EVT-202604-001276,2026-04-14 17:11:42,PR-00871,LOC-015,CCTV-FR,N,0,127
EVT-202604-001277,2026-04-11 21:44:54,PR-01562,LOC-014,CCTV-FR,N,0,124
EVT-202604-001278,2026-04-28 14:38:10,PR-01931,LOC-022,CCTV-FR,N,0,7
EVT-202604-001279,2026-04-05 10:35:07,PR-00641,LOC-029,Biometric,N,0,5
EVT-202604-001280,2026-04-01 03:03:28,PR-01238,LOC-021,CCTV-FR,Y,1,81
EVT-202604-001281,2026-04-16 01:38:40,PR-00294,LOC-015,CCTV-FR,Y,1,180
EVT-202604-001282,2026-04-05 14:34:58,PR-02122,LOC-025,CCTV-FR,N,0,13
EVT-202604-001283,2026-04-16 19:56:29,PR-02192,LOC-025,CCTV-FR,N,0,36
EVT-202604-001284,2026-04-30 02:10:00,PR-02477,LOC-016,CCTV-FR,N,0,45
EVT-202604-001285,2026-04-22 07:13:17,PR-02915,LOC-023,ANPR,N,0,1
EVT-202604-001286,2026-04-17 15:18:04,PR-01520,LOC-012,ANPR,N,0,2
EVT-202604-001287,2026-04-01 08:29:52,PR-00576,LOC-007,CCTV-FR,N,0,141
EVT-202604-001288,2026-04-15 12:42:49,PR-01558,LOC-014,CCTV-FR,N,0,56
EVT-202604-001289,2026-04-26 11:54:16,PR-00746,LOC-019,Geolocation,Y,2,140
EVT-202604-001290,2026-04-07 01:50:16,PR-00537,LOC-017,CCTV-FR,N,0,91
EVT-202604-001291,2026-04-28 04:16:20,PR-00323,LOC-016,CCTV-FR,N,0,130
EVT-202604-001292,2026-04-30 15:35:16,PR-00121,LOC-006,Smartcard,N,0,2
EVT-202604-001293,2026-04-08 00:25:24,PR-01050,LOC-027,Biometric,N,0,4
EVT-202604-001294,2026-04-11 05:58:04,PR-02333,LOC-027,Biometric,N,0,6
EVT-202604-001295,2026-04-30 01:56:55,PR-00308,LOC-017,CCTV-FR,N,0,33
EVT-202604-001296,2026-04-14 13:59:09,PR-02327,LOC-012,ANPR,N,0,8
EVT-202604-001297,2026-04-02 13:19:05,PR-01079,LOC-002,ANPR,N,0,1
EVT-202604-001298,2026-04-17 01:57:10,PR-01608,LOC-014,CCTV-FR,N,0,69
EVT-202604-001299,2026-04-02 07:33:44,PR-00681,LOC-018,Geolocation,N,0,112
EVT-202604-001300,2026-04-19 15:57:03,PR-02967,LOC-015,CCTV-FR,Y,2,4
EVT-202604-001301,2026-04-22 17:48:26,PR-00941,LOC-027,Biometric,N,0,3
EVT-202604-001302,2026-04-16 18:10:31,PR-02704,LOC-013,Smartcard,N,0,5
EVT-202604-001303,2026-04-16 03:25:10,PR-00935,LOC-020,Utilities,N,0,5
EVT-202604-001304,2026-04-08 02:02:06,PR-01840,LOC-028,ANPR,N,0,4
EVT-202604-001305,2026-04-01 19:44:32,PR-00866,LOC-006,Smartcard,N,0,3
EVT-202604-001306,2026-04-20 12:54:30,PR-00578,LOC-027,Biometric,N,0,8
EVT-202604-001307,2026-04-13 16:59:31,PR-00649,LOC-029,Biometric,N,0,7
EVT-202604-001308,2026-04-12 02:36:31,PR-00123,LOC-019,Geolocation,N,0,139
EVT-202604-001309,2026-04-12 18:32:19,PR-00748,LOC-005,Biometric,N,0,7
EVT-202604-001310,2026-04-18 12:37:57,PR-00794,LOC-005,Biometric,N,0,4
EVT-202604-001311,2026-04-23 00:48:07,PR-02404,LOC-010,Biometric,N,0,3
EVT-202604-001312,2026-04-06 00:48:22,PR-01886,LOC-019,Geolocation,N,0,84
EVT-202604-001313,2026-04-27 08:30:30,PR-01333,LOC-004,Biometric,N,0,5
EVT-202604-001314,2026-04-03 10:15:38,PR-01338,LOC-015,CCTV-FR,N,0,81
EVT-202604-001315,2026-04-22 03:09:36,PR-02067,LOC-005,Biometric,N,0,7
EVT-202604-001316,2026-04-16 04:51:08,PR-00967,LOC-001,ANPR,N,0,6
EVT-202604-001317,2026-04-05 05:41:52,PR-01554,LOC-019,Geolocation,N,0,30
EVT-202604-001318,2026-04-29 01:57:47,PR-02928,LOC-029,Biometric,N,0,5
EVT-202604-001319,2026-04-04 04:12:47,PR-01428,LOC-011,Smartcard,Y,2,2
EVT-202604-001320,2026-04-03 02:01:12,PR-00444,LOC-017,CCTV-FR,N,0,56
EVT-202604-001321,2026-04-18 05:52:34,PR-02136,LOC-020,Utilities,N,0,3
EVT-202604-001322,2026-04-15 10:48:40,PR-00820,LOC-023,ANPR,N,0,5
EVT-202604-001323,2026-04-07 21:10:04,PR-00991,LOC-003,CCTV-FR,N,0,152
EVT-202604-001324,2026-04-21 05:17:20,PR-00986,LOC-013,Smartcard,N,0,1
EVT-202604-001325,2026-04-15 23:04:51,PR-00052,LOC-005,Biometric,N,0,2
EVT-202604-001326,2026-04-09 14:58:44,PR-01757,LOC-030,Biometric,N,0,2
EVT-202604-001327,2026-04-17 05:28:43,PR-01577,LOC-004,Biometric,N,0,6
EVT-202604-001328,2026-04-30 06:08:39,PR-02024,LOC-030,Biometric,N,0,6
EVT-202604-001329,2026-04-09 10:46:42,PR-02360,LOC-018,Geolocation,N,0,138
EVT-202604-001330,2026-04-26 22:41:01,PR-00481,LOC-005,Biometric,N,0,1
EVT-202604-001331,2026-04-17 00:25:19,PR-02689,LOC-023,ANPR,Y,3,1
EVT-202604-001332,2026-04-01 06:05:02,PR-02310,LOC-013,Smartcard,N,0,2
EVT-202604-001333,2026-04-14 07:55:43,PR-00048,LOC-001,ANPR,N,0,6
EVT-202604-001334,2026-04-02 08:55:19,PR-02145,LOC-023,ANPR,N,0,6
EVT-202604-001335,2026-04-07 04:21:48,PR-02201,LOC-006,Smartcard,N,0,6
EVT-202604-001336,2026-04-23 21:59:10,PR-01560,LOC-022,CCTV-FR,N,0,80
EVT-202604-001337,2026-04-11 16:47:18,PR-00104,LOC-015,CCTV-FR,N,0,136
EVT-202604-001338,2026-04-02 07:38:09,PR-00661,LOC-016,CCTV-FR,Y,2,167
EVT-202604-001339,2026-04-03 03:39:06,PR-02302,LOC-006,Smartcard,N,0,1
EVT-202604-001340,2026-04-23 00:19:30,PR-02973,LOC-027,Biometric,N,0,5
EVT-202604-001341,2026-04-13 07:26:35,PR-02316,LOC-027,Biometric,N,0,6
EVT-202604-001342,2026-04-19 22:05:42,PR-00272,LOC-026,Smartcard,N,0,1
EVT-202604-001343,2026-04-30 22:35:13,PR-01240,LOC-018,Geolocation,N,0,180
EVT-202604-001344,2026-04-11 20:56:58,PR-02025,LOC-013,Smartcard,N,0,5
EVT-202604-001345,2026-04-07 12:15:51,PR-01816,LOC-021,CCTV-FR,N,0,21
EVT-202604-001346,2026-04-02 10:13:29,PR-02071,LOC-025,CCTV-FR,N,0,160
EVT-202604-001347,2026-04-17 22:48:56,PR-01798,LOC-016,CCTV-FR,N,0,104
EVT-202604-001348,2026-04-24 04:28:40,PR-01499,LOC-015,CCTV-FR,N,0,24
EVT-202604-001349,2026-04-19 07:27:19,PR-00508,LOC-010,Biometric,N,0,8
EVT-202604-001350,2026-04-08 20:59:46,PR-01273,LOC-015,CCTV-FR,N,0,101
EVT-202604-001351,2026-04-05 16:20:34,PR-00397,LOC-022,CCTV-FR,N,0,32
EVT-202604-001352,2026-04-23 07:16:44,PR-00856,LOC-016,CCTV-FR,N,0,144
EVT-202604-001353,2026-04-05 11:02:16,PR-00303,LOC-013,Smartcard,N,0,4
EVT-202604-001354,2026-04-19 00:51:36,PR-00138,LOC-026,Smartcard,N,0,8
EVT-202604-001355,2026-04-17 07:53:50,PR-01269,LOC-028,ANPR,N,0,7
EVT-202604-001356,2026-04-13 11:06:24,PR-02422,LOC-006,Smartcard,N,0,6
EVT-202604-001357,2026-04-29 06:08:03,PR-02908,LOC-011,Smartcard,N,0,7
EVT-202604-001358,2026-04-08 08:21:22,PR-02395,LOC-022,CCTV-FR,N,0,133
EVT-202604-001359,2026-04-08 16:27:47,PR-01343,LOC-005,Biometric,N,0,7
EVT-202604-001360,2026-04-12 09:22:41,PR-00579,LOC-023,ANPR,Y,1,8
EVT-202604-001361,2026-04-26 05:35:45,PR-00183,LOC-003,CCTV-FR,N,0,96
EVT-202604-001362,2026-04-24 06:49:34,PR-01316,LOC-018,Geolocation,N,0,170
EVT-202604-001363,2026-04-23 14:25:11,PR-02480,LOC-005,Biometric,N,0,8
EVT-202604-001364,2026-04-12 01:33:39,PR-02445,LOC-019,Geolocation,N,0,137
EVT-202604-001365,2026-04-11 04:25:50,PR-00540,LOC-008,ANPR,N,0,1
EVT-202604-001366,2026-04-02 02:38:13,PR-01031,LOC-022,CCTV-FR,N,0,161
EVT-202604-001367,2026-04-24 23:24:27,PR-02352,LOC-010,Biometric,Y,2,6
EVT-202604-001368,2026-04-26 07:18:53,PR-02307,LOC-018,Geolocation,Y,1,110
EVT-202604-001369,2026-04-05 12:15:38,PR-01353,LOC-025,CCTV-FR,N,0,101
EVT-202604-001370,2026-04-18 05:43:51,PR-01420,LOC-023,ANPR,N,0,6
EVT-202604-001371,2026-04-08 01:29:16,PR-01187,LOC-016,CCTV-FR,Y,3,75
EVT-202604-001372,2026-04-19 10:28:29,PR-00695,LOC-006,Smartcard,N,0,2
EVT-202604-001373,2026-04-09 02:12:45,PR-00554,LOC-005,Biometric,N,0,5
EVT-202604-001374,2026-04-04 10:51:05,PR-00557,LOC-012,ANPR,N,0,1
EVT-202604-001375,2026-04-02 00:02:22,PR-01168,LOC-008,ANPR,N,0,8
EVT-202604-001376,2026-04-05 00:07:49,PR-00946,LOC-029,Biometric,N,0,4
EVT-202604-001377,2026-04-15 14:32:58,PR-02581,LOC-023,ANPR,N,0,5
EVT-202604-001378,2026-04-30 23:23:09,PR-02094,LOC-020,Utilities,N,0,3
EVT-202604-001379,2026-04-06 01:46:44,PR-02746,LOC-029,Biometric,N,0,6
EVT-202604-001380,2026-04-10 00:02:19,PR-00073,LOC-027,Biometric,N,0,3
EVT-202604-001381,2026-04-21 14:50:55,PR-00754,LOC-013,Smartcard,Y,2,3
EVT-202604-001382,2026-04-03 05:23:39,PR-00127,LOC-020,Utilities,N,0,7
EVT-202604-001383,2026-04-17 05:46:52,PR-01444,LOC-017,CCTV-FR,N,0,121
EVT-202604-001384,2026-04-15 19:40:13,PR-02417,LOC-007,CCTV-FR,N,0,124
EVT-202604-001385,2026-04-18 06:55:49,PR-00147,LOC-015,CCTV-FR,N,0,8
EVT-202604-001386,2026-04-09 13:27:51,PR-00613,LOC-020,Utilities,Y,4,3
